,Unnamed: 0,Suburb,Rooms,Type,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Regionname,Propertycount,Price,Distance_bins,Total_spaces_new
22206,22206,Doncaster,4,h,RT,25/11/2017,12.4,3108,3,1,1,693.5,Eastern Metropolitan,9028,1358000,Nearby,5
22207,22207,Doncaster,3,h,Barry,25/11/2017,12.4,3108,3,1,1,693.5,Eastern Metropolitan,9028,1290000,Nearby,5
22208,22208,Doncaster,4,h,Jellis,25/11/2017,12.4,3108,3,1,1,693.5,Eastern Metropolitan,9028,2113500,Nearby,5
22209,22209,Doncaster,2,u,Barry,25/11/2017,12.4,3108,2,1,1,208,Eastern Metropolitan,9028,750000,Nearby,4
22210,22210,Doncaster,3,u,Ray,25/11/2017,12.4,3108,2,1,1,208,Eastern Metropolitan,9028,786000,Nearby,4
22211,22211,Doncaster,4,h,Barry,25/11/2017,12.4,3108,3,1,1,693.5,Eastern Metropolitan,9028,1400000,Nearby,5
22212,22212,Doncaster,4,h,Barry,25/11/2017,12.4,3108,3,1,1,693.5,Eastern Metropolitan,9028,1150000,Nearby,5
22213,22213,Doncaster East,3,t,Barry,25/11/2017,14.3,3109,3,1,1,236,Eastern Metropolitan,10999,940000,Nearby,5
22214,22214,Doncaster East,4,h,Fletchers,25/11/2017,14.3,3109,3,1,1,693.5,Eastern Metropolitan,10999,1310000,Nearby,5
22215,22215,Doncaster East,2,h,Ray,25/11/2017,14.3,3109,3,1,1,693.5,Eastern Metropolitan,10999,660000,Nearby,5
22216,22216,Doncaster East,4,h,Barry,25/11/2017,14.3,3109,3,1,1,693.5,Eastern Metropolitan,10999,1563000,Nearby,5
22217,22217,Doncaster East,3,u,Fletchers,25/11/2017,14.3,3109,2,1,1,208,Eastern Metropolitan,10999,950000,Nearby,4
22218,22218,Doncaster East,4,h,Jellis,25/11/2017,14.3,3109,3,1,1,693.5,Eastern Metropolitan,10999,1400000,Nearby,5
22219,22219,Donvale,5,h,Jellis,25/11/2017,16.1,3111,3,1,1,693.5,Eastern Metropolitan,4790,1500000,Mederately close,5
22220,22220,Edithvale,3,t,hockingstuart,25/11/2017,27,3196,2,1,1,248,South-Eastern Metropolitan,2546,900000,Mederately close,4
22221,22221,Edithvale,3,h,Eview,25/11/2017,27,3196,3,1,2,632,South-Eastern Metropolitan,2546,835000,Mederately close,6
22222,22222,Edithvale,3,t,Property,25/11/2017,27,3196,2,1,1,248,South-Eastern Metropolitan,2546,782000,Mederately close,4
22223,22223,Elsternwick,3,h,Biggin,25/11/2017,7.2,3185,3,2,2,650,Southern Metropolitan,4898,2140000,Nearby,7
22224,22224,Elsternwick,3,u,Gary,25/11/2017,7.2,3185,1,1,1,50,Southern Metropolitan,4898,631000,Nearby,3
22225,22225,Elsternwick,2,u,Biggin,25/11/2017,7.2,3185,1,1,1,50,Southern Metropolitan,4898,595000,Nearby,3
22226,22226,Elsternwick,2,u,Biggin,25/11/2017,7.2,3185,1,1,1,50,Southern Metropolitan,4898,834000,Nearby,3
22227,22227,Eltham,5,h,Barry,25/11/2017,18,3095,4,1,1,967,Eastern Metropolitan,6990,915000,Mederately close,7
22228,22228,Eltham,4,h,Fletchers,25/11/2017,18,3095,4,2,2,870,Eastern Metropolitan,6990,985000,Mederately close,8
22229,22229,Eltham,4,h,Fletchers,25/11/2017,18,3095,3,1,1,693.5,Eastern Metropolitan,6990,1525000,Mederately close,5
22230,22230,Eltham,5,h,Buckingham,25/11/2017,18,3095,4,2,2,1082,Eastern Metropolitan,6990,955000,Mederately close,9
22231,22231,Eltham,5,h,Morrison,25/11/2017,18,3095,4,3,2,842,Eastern Metropolitan,6990,1500000,Mederately close,11
22232,22232,Eltham,4,h,Buckingham,25/11/2017,18,3095,4,2,2,693.5,Eastern Metropolitan,6990,930000,Mederately close,8
22233,22233,Elwood,5,h,Chisholm,25/11/2017,7.2,3184,4,3,1,593,Southern Metropolitan,8989,2925000,Nearby,10
22234,22234,Elwood,3,u,Chisholm,25/11/2017,7.2,3184,1,1,1,50,Southern Metropolitan,8989,912000,Nearby,3
22235,22235,Endeavour Hills,4,h,Del,25/11/2017,28.5,3802,4,2,2,632,South-Eastern Metropolitan,8443,910000,Mederately close,8
22236,22236,Endeavour Hills,4,h,O'Brien,25/11/2017,28.5,3802,4,2,2,612,South-Eastern Metropolitan,8443,616000,Mederately close,8
22237,22237,Epping,4,h,Ray,25/11/2017,19.6,3076,4,2,2,534,Northern Metropolitan,10926,600000,Mederately close,8
22238,22238,Epping,3,h,RW,25/11/2017,19.6,3076,3,2,1,209,Northern Metropolitan,10926,480200,Mederately close,6
22239,22239,Epping,3,h,hockingstuart,25/11/2017,19.6,3076,3,2,2,482,Northern Metropolitan,10926,610000,Mederately close,7
22240,22240,Epping,4,h,hockingstuart,25/11/2017,19.6,3076,3,1,1,482,Northern Metropolitan,10926,865000,Mederately close,5
22241,22241,Epping,3,h,Love,25/11/2017,19.6,3076,3,2,2,592,Northern Metropolitan,10926,606000,Mederately close,7
22242,22242,Essendon,2,u,Nelson,25/11/2017,7.5,3040,2,1,1,80,Western Metropolitan,9264,525000,Nearby,4
22243,22243,Essendon,4,t,Barry,25/11/2017,7.5,3040,4,3,2,465,Western Metropolitan,9264,1731000,Nearby,10
22244,22244,Essendon,3,u,Brad,25/11/2017,7.5,3040,2,1,1,80,Western Metropolitan,9264,906500,Nearby,4
22245,22245,Essendon,4,h,Pagan,25/11/2017,7.5,3040,4,3,3,506,Western Metropolitan,9264,1910000,Nearby,10
22246,22246,Essendon,3,t,Nelson,25/11/2017,7.5,3040,2,1,1,200,Western Metropolitan,9264,1450000,Nearby,4
22247,22247,Essendon,2,u,Brad,25/11/2017,7.5,3040,2,1,1,80,Western Metropolitan,9264,500000,Nearby,4
22248,22248,Essendon,4,h,McDonald,25/11/2017,7.5,3040,4,2,3,537,Western Metropolitan,9264,2000000,Nearby,9
22249,22249,Essendon,5,h,Walshe,25/11/2017,7.5,3040,4,3,2,537,Western Metropolitan,9264,1890000,Nearby,10
22250,22250,Essendon North,2,u,Barry,25/11/2017,8.2,3041,2,1,1,80,Western Metropolitan,1308,422000,Nearby,4
22251,22251,Essendon North,2,u,Brad,25/11/2017,8.2,3041,2,1,1,80,Western Metropolitan,1308,390000,Nearby,4
22252,22252,Essendon North,1,u,Nelson,25/11/2017,8.2,3041,2,1,1,80,Western Metropolitan,1308,238000,Nearby,4
22253,22253,Eynesbury,4,h,Purplebricks,25/11/2017,29.8,3338,4,2,3,603,Western Victoria,852,700000,Mederately close,9
22254,22254,Fawkner,3,h,Jellis,25/11/2017,13.1,3060,3,1,2,589,Northern Metropolitan,5070,600000,Nearby,6
22255,22255,Fawkner,3,h,Brad,25/11/2017,13.1,3060,3,1,1,589,Northern Metropolitan,5070,971000,Nearby,5
22256,22256,Fawkner,4,h,Brad,25/11/2017,13.1,3060,4,2,1,685,Northern Metropolitan,5070,642000,Nearby,7
22257,22257,Fawkner,2,h,hockingstuart,25/11/2017,13.1,3060,2,1,1,742,Northern Metropolitan,5070,812000,Nearby,4
22258,22258,Ferntree Gully,4,h,Schroeder,25/11/2017,24.8,3156,3,1,1,693.5,Eastern Metropolitan,10788,750000,Mederately close,5
22259,22259,Ferntree Gully,3,h,iTRAK,25/11/2017,24.8,3156,3,2,2,693.5,Eastern Metropolitan,10788,690000,Mederately close,7
22260,22260,Fitzroy,3,h,Nelson,25/11/2017,2.1,3065,3,2,2,482,Northern Metropolitan,5825,1300000,Nearby,7
22261,22261,Fitzroy North,3,h,Collins,25/11/2017,3.6,3068,3,2,2,482,Northern Metropolitan,6244,1450000,Nearby,7
22262,22262,Flemington,4,h,Nelson,25/11/2017,3.4,3031,4,2,1,309,Northern Metropolitan,3593,1520000,Nearby,7
22263,22263,Flemington,3,t,Nelson,25/11/2017,3.4,3031,2,1,1,145,Northern Metropolitan,3593,740000,Nearby,4
22264,22264,Flemington,1,u,Nelson,25/11/2017,3.4,3031,1,1,1,50,Northern Metropolitan,3593,300000,Nearby,3
22265,22265,Flemington,2,h,Nelson,25/11/2017,3.4,3031,2,1,0,482,Northern Metropolitan,3593,905000,Nearby,3
22266,22266,Flemington,3,h,Nelson,25/11/2017,3.4,3031,3,1,1,604,Northern Metropolitan,3593,1400000,Nearby,5
22267,22267,Footscray,2,u,Sweeney,25/11/2017,5.1,3011,2,1,1,80,Western Metropolitan,7570,306000,Nearby,4
22268,22268,Footscray,2,h,Sweeney,25/11/2017,5.1,3011,2,1,3,231,Western Metropolitan,7570,647000,Nearby,6
22269,22269,Footscray,3,h,Jas,25/11/2017,5.1,3011,3,1,1,537,Western Metropolitan,7570,935000,Nearby,5
22270,22270,Footscray,4,h,Village,25/11/2017,5.1,3011,4,2,2,537,Western Metropolitan,7570,1560000,Nearby,8
22271,22271,Footscray,3,u,Barry,25/11/2017,5.1,3011,2,1,1,80,Western Metropolitan,7570,660000,Nearby,4
22272,22272,Footscray,2,h,Jas,25/11/2017,5.1,3011,2,1,1,191,Western Metropolitan,7570,1005000,Nearby,4
22273,22273,Forest Hill,4,h,Ray,25/11/2017,15.4,3131,4,2,2,546,Eastern Metropolitan,4385,1220000,Mederately close,8
22274,22274,Forest Hill,3,h,Fletchers,25/11/2017,15.4,3131,3,1,1,826,Eastern Metropolitan,4385,1253000,Mederately close,5
22275,22275,Forest Hill,6,h,Ray,25/11/2017,15.4,3131,4,3,2,586,Eastern Metropolitan,4385,1620000,Mederately close,11
22276,22276,Forest Hill,3,h,McGrath,25/11/2017,15.4,3131,3,1,1,831,Eastern Metropolitan,4385,1057500,Mederately close,5
22277,22277,Frankston,4,h,Barry,25/11/2017,38,3199,4,2,2,575,South-Eastern Metropolitan,17055,636000,Far,8
22278,22278,Frankston,2,u,Community,25/11/2017,38,3199,2,1,1,210,South-Eastern Metropolitan,17055,415000,Far,4
22279,22279,Frankston,2,u,Community,25/11/2017,38,3199,2,1,1,210,South-Eastern Metropolitan,17055,426000,Far,4
22280,22280,Frankston North,3,h,hockingstuart,25/11/2017,36.9,3200,3,1,3,590,Eastern Victoria,2500,485000,Far,7
22281,22281,Frankston South,3,h,hockingstuart,25/11/2017,38,3199,3,2,2,632,South-Eastern Metropolitan,7566,1000000,Far,7
22282,22282,Frankston South,4,h,O'Brien,25/11/2017,38,3199,4,2,2,632,South-Eastern Metropolitan,7566,890000,Far,8
22283,22283,Frankston South,4,h,O'Brien,25/11/2017,38,3199,4,1,2,632,South-Eastern Metropolitan,7566,1032000,Far,7
22284,22284,Gardenvale,1,u,Gary,25/11/2017,7.2,3185,1,1,1,50,Southern Metropolitan,534,337000,Nearby,3
22285,22285,Gisborne South,4,h,RT,25/11/2017,45.9,3437,4,2,3,1286.5,Northern Victoria,290,1350000,Far,14
22286,22286,Gladstone Park,4,h,Brad,25/11/2017,12.9,3043,4,2,3,618,Western Metropolitan,3285,650000,Nearby,10
22287,22287,Glen Huntly,2,u,Marshall,25/11/2017,10.1,3163,1,1,1,50,Southern Metropolitan,2403,390000,Nearby,3
22288,22288,Glen Iris,3,h,hockingstuart,25/11/2017,7.3,3146,3,1,1,650,Southern Metropolitan,10412,1900000,Nearby,5
22289,22289,Glen Iris,4,h,Jellis,25/11/2017,7.3,3146,4,2,2,593,Southern Metropolitan,10412,3600000,Nearby,8
22290,22290,Glen Iris,2,u,Upside,25/11/2017,7.3,3146,1,1,1,50,Southern Metropolitan,10412,665500,Nearby,3
22291,22291,Glen Iris,3,h,OBrien,25/11/2017,7.3,3146,3,1,1,593,Southern Metropolitan,10412,1810000,Nearby,5
22292,22292,Glen Iris,3,u,Thomson,25/11/2017,7.3,3146,1,1,1,50,Southern Metropolitan,10412,1100000,Nearby,3
22293,22293,Glen Iris,3,h,Jellis,25/11/2017,7.3,3146,3,2,2,593,Southern Metropolitan,10412,1427000,Nearby,7
22294,22294,Glen Waverley,4,h,Barry,25/11/2017,16.7,3150,4,2,2,776,Eastern Metropolitan,15321,1760000,Mederately close,8
22295,22295,Glen Waverley,5,h,Noel,25/11/2017,16.7,3150,4,2,2,790,Eastern Metropolitan,15321,1863000,Mederately close,9
22296,22296,Glen Waverley,2,u,Philip,25/11/2017,16.7,3150,2,1,1,208,Eastern Metropolitan,15321,1002000,Mederately close,4
22297,22297,Glen Waverley,3,h,Harcourts,25/11/2017,16.7,3150,3,1,2,652,Eastern Metropolitan,15321,1270100,Mederately close,6
22298,22298,Glen Waverley,2,h,Barry,25/11/2017,16.7,3150,2,2,1,691,Eastern Metropolitan,15321,1801001,Mederately close,5
22299,22299,Glenroy,3,t,Brad,25/11/2017,11.2,3046,2,1,1,145,Northern Metropolitan,8870,600000,Nearby,4
22300,22300,Glenroy,3,h,Barry,25/11/2017,11.2,3046,3,1,2,615,Northern Metropolitan,8870,750000,Nearby,6
22301,22301,Glenroy,3,h,Barry,25/11/2017,11.2,3046,3,1,2,615,Northern Metropolitan,8870,667000,Nearby,6
22302,22302,Glenroy,3,h,Brad,25/11/2017,11.2,3046,3,1,3,380,Northern Metropolitan,8870,720000,Nearby,7
22303,22303,Glenroy,2,u,Stockdale,25/11/2017,11.2,3046,1,1,1,50,Northern Metropolitan,8870,375000,Nearby,3
22304,22304,Glenroy,3,h,Barry,25/11/2017,11.2,3046,3,1,2,590,Northern Metropolitan,8870,770000,Nearby,6
22305,22305,Glenroy,3,h,YPA,25/11/2017,11.2,3046,3,1,1,482,Northern Metropolitan,8870,556000,Nearby,5
22306,22306,Glenroy,2,h,Eview,25/11/2017,11.2,3046,3,1,1,482,Northern Metropolitan,8870,525000,Nearby,5
22307,22307,Glenroy,3,t,Stockdale,25/11/2017,11.2,3046,3,2,2,781,Northern Metropolitan,8870,720000,Nearby,7
22308,22308,Glenroy,5,h,Barry,25/11/2017,11.2,3046,4,2,3,775,Northern Metropolitan,8870,939000,Nearby,10
22309,22309,Glenroy,3,h,Stockdale,25/11/2017,11.2,3046,3,1,1,676,Northern Metropolitan,8870,750000,Nearby,5
22310,22310,Glenroy,3,h,Stockdale,25/11/2017,11.2,3046,3,2,3,664,Northern Metropolitan,8870,725000,Nearby,9
22311,22311,Glenroy,2,h,Stockdale,25/11/2017,11.2,3046,2,1,1,696,Northern Metropolitan,8870,825000,Nearby,4
22312,22312,Greensborough,3,h,Fletchers,25/11/2017,16.1,3088,3,1,1,298,Northern Metropolitan,8524,727000,Mederately close,5
22313,22313,Greensborough,3,h,Barry,25/11/2017,16.1,3088,3,2,1,482,Northern Metropolitan,8524,860000,Mederately close,6
22314,22314,Greensborough,3,h,Barry,25/11/2017,16.1,3088,3,2,3,1064,Northern Metropolitan,8524,960000,Mederately close,9
22315,22315,Greensborough,2,h,RT,25/11/2017,16.1,3088,2,1,2,482,Northern Metropolitan,8524,817500,Mederately close,5
22316,22316,Greensborough,3,u,Nelson,25/11/2017,16.1,3088,1,1,1,50,Northern Metropolitan,8524,665000,Mederately close,3
22317,22317,Greensborough,3,h,Fletchers,25/11/2017,16.1,3088,3,1,1,482,Northern Metropolitan,8524,706000,Mederately close,5
22318,22318,Greensborough,3,h,Morrison,25/11/2017,16.1,3088,3,2,1,482,Northern Metropolitan,8524,905000,Mederately close,6
22319,22319,Greenvale,3,u,YPA,25/11/2017,20.4,3059,1,1,1,50,Northern Metropolitan,4864,472000,Mederately close,3
22320,22320,Greenvale,5,h,LJ,25/11/2017,20.4,3059,4,3,2,482,Northern Metropolitan,4864,741000,Mederately close,10
22321,22321,Hadfield,3,h,Nelson,25/11/2017,11.2,3046,3,1,2,641,Northern Metropolitan,2606,840000,Nearby,6
22322,22322,Hampton,3,t,Buxton,25/11/2017,13.8,3188,3,2,1,267,Southern Metropolitan,5454,855500,Nearby,6
22323,22323,Hampton,3,h,Buxton,25/11/2017,13.8,3188,3,1,2,632,Southern Metropolitan,5454,2000000,Nearby,6
22324,22324,Hampton East,2,u,Buxton,25/11/2017,13.8,3188,1,1,1,50,Southern Metropolitan,2356,540000,Nearby,3
22325,22325,Hampton East,3,h,Buxton,25/11/2017,13.8,3188,3,1,2,573,Southern Metropolitan,2356,1050000,Nearby,6
22326,22326,Hawthorn,2,u,Jellis,25/11/2017,5.3,3122,1,1,1,50,Southern Metropolitan,11308,683000,Nearby,3
22327,22327,Hawthorn,4,h,Marshall,25/11/2017,5.3,3122,4,2,1,593,Southern Metropolitan,11308,3200000,Nearby,7
22328,22328,Hawthorn,1,u,Jellis,25/11/2017,5.3,3122,1,1,1,50,Southern Metropolitan,11308,380000,Nearby,3
22329,22329,Hawthorn,2,u,Marshall,25/11/2017,5.3,3122,1,1,1,50,Southern Metropolitan,11308,630000,Nearby,3
22330,22330,Hawthorn East,2,u,Noel,25/11/2017,6.2,3123,1,1,1,50,Southern Metropolitan,6482,595000,Nearby,3
22331,22331,Hawthorn East,2,u,Marshall,25/11/2017,6.2,3123,1,1,1,50,Southern Metropolitan,6482,633000,Nearby,3
22332,22332,Hawthorn East,2,u,Fletchers,25/11/2017,6.2,3123,1,1,1,50,Southern Metropolitan,6482,642100,Nearby,3
22333,22333,Hawthorn East,3,u,Jellis,25/11/2017,6.2,3123,3,2,2,407,Southern Metropolitan,6482,1600000,Nearby,7
22334,22334,Hawthorn East,4,h,Jellis,25/11/2017,6.2,3123,4,2,3,593,Southern Metropolitan,6482,3250000,Nearby,9
22335,22335,Hawthorn East,3,h,Marshall,25/11/2017,6.2,3123,3,1,3,445,Southern Metropolitan,6482,1450000,Nearby,7
22336,22336,Heathmont,3,h,Fletchers,25/11/2017,21.3,3135,3,2,2,693.5,Eastern Metropolitan,3794,774000,Mederately close,7
22337,22337,Heathmont,4,h,Barry,25/11/2017,21.3,3135,4,2,3,693.5,Eastern Metropolitan,3794,1290000,Mederately close,9
22338,22338,Heathmont,4,h,Fletchers,25/11/2017,21.3,3135,4,2,2,725,Eastern Metropolitan,3794,971000,Mederately close,8
22339,22339,Heidelberg,4,h,Miles,25/11/2017,8.9,3084,4,2,2,693.5,Eastern Metropolitan,2890,1470000,Nearby,8
22340,22340,Heidelberg,2,u,Miles,25/11/2017,8.9,3084,2,1,1,208,Eastern Metropolitan,2890,648500,Nearby,4
22341,22341,Heidelberg,3,h,Miles,25/11/2017,8.9,3084,3,1,1,693.5,Eastern Metropolitan,2890,1395000,Nearby,5
22342,22342,Heidelberg,3,h,Noel,25/11/2017,8.9,3084,3,1,1,693.5,Eastern Metropolitan,2890,1010000,Nearby,5
22343,22343,Heidelberg Heights,4,h,Miles,25/11/2017,8.8,3081,4,1,2,797,Eastern Metropolitan,2947,1032000,Nearby,7
22344,22344,Heidelberg Heights,2,h,Nelson,25/11/2017,8.8,3081,2,1,2,693.5,Eastern Metropolitan,2947,780000,Nearby,5
22345,22345,Heidelberg Heights,4,h,Miles,25/11/2017,8.8,3081,4,2,1,585,Eastern Metropolitan,2947,1190000,Nearby,7
22346,22346,Heidelberg Heights,2,u,Miles,25/11/2017,8.8,3081,2,1,1,208,Eastern Metropolitan,2947,568000,Nearby,4
22347,22347,Heidelberg Heights,3,h,Fletchers,25/11/2017,8.8,3081,3,1,1,693.5,Eastern Metropolitan,2947,700000,Nearby,5
22348,22348,Heidelberg West,3,h,Miles,25/11/2017,8.8,3081,3,1,0,693.5,Eastern Metropolitan,2674,752000,Nearby,4
22349,22349,Heidelberg West,3,h,Fletchers,25/11/2017,8.8,3081,3,1,3,693.5,Eastern Metropolitan,2674,800000,Nearby,7
22350,22350,Highett,3,h,Charlton,25/11/2017,16,3190,3,1,2,608,Southern Metropolitan,4794,1268000,Mederately close,6
22351,22351,Hillside,4,h,Barry,25/11/2017,18,3037,4,2,2,760,Western Metropolitan,5556,685000,Mederately close,8
22352,22352,Hillside,4,h,Sweeney,25/11/2017,18,3037,4,2,2,1286.5,Western Metropolitan,5556,630000,Mederately close,8
22353,22353,Hillside,4,h,Barry,25/11/2017,18,3037,3,1,1,537,Western Metropolitan,5556,767000,Mederately close,5
22354,22354,Hoppers Crossing,4,h,hockingstuart,25/11/2017,18.4,3029,4,2,2,537,Western Metropolitan,13830,752000,Mederately close,8
22355,22355,Hoppers Crossing,3,h,Ray,25/11/2017,18.4,3029,3,2,2,670,Western Metropolitan,13830,542500,Mederately close,7
22356,22356,Hoppers Crossing,3,u,hockingstuart,25/11/2017,18.4,3029,3,1,1,294,Western Metropolitan,13830,441000,Mederately close,5
22357,22357,Hughesdale,2,h,Woodards,25/11/2017,12.3,3166,3,1,1,593,Southern Metropolitan,3145,750000,Nearby,5
22358,22358,Ivanhoe,3,t,Miles,25/11/2017,7.8,3079,3,1,1,236,Eastern Metropolitan,5549,880000,Nearby,5
22359,22359,Ivanhoe,3,h,Miles,25/11/2017,7.8,3079,3,2,2,562,Eastern Metropolitan,5549,2320000,Nearby,7
22360,22360,Kealba,3,h,Brad,25/11/2017,14,3021,3,1,2,533,Western Metropolitan,1202,632500,Nearby,6
22361,22361,Keilor Downs,3,h,Barry,25/11/2017,15.5,3038,3,2,1,652,Western Metropolitan,3656,731000,Mederately close,6
22362,22362,Keilor Downs,3,h,Nelson,25/11/2017,15.5,3038,3,2,2,537,Western Metropolitan,3656,671000,Mederately close,7
22363,22363,Keilor East,3,h,Nelson,25/11/2017,11.7,3033,3,1,1,130,Western Metropolitan,5629,850000,Nearby,5
22364,22364,Keilor East,3,h,Nelson,25/11/2017,11.7,3033,3,1,1,537,Western Metropolitan,5629,650000,Nearby,5
22365,22365,Kensington,2,u,Jellis,25/11/2017,3.4,3031,1,1,1,50,Northern Metropolitan,5263,450000,Nearby,3
22366,22366,Kensington,2,h,Nelson,25/11/2017,3.4,3031,2,1,1,170,Northern Metropolitan,5263,915000,Nearby,4
22367,22367,Kensington,3,h,Nelson,25/11/2017,3.4,3031,3,2,2,482,Northern Metropolitan,5263,1550000,Nearby,7
22368,22368,Kew,5,h,Jellis,25/11/2017,5.4,3101,4,2,2,920,Southern Metropolitan,10331,2900000,Nearby,9
22369,22369,Kew,3,t,Purplebricks,25/11/2017,5.4,3101,3,2,1,267,Southern Metropolitan,10331,1290000,Nearby,6
22370,22370,Kew,4,h,Nelson,25/11/2017,5.4,3101,4,1,2,566,Southern Metropolitan,10331,2015000,Nearby,7
22371,22371,Kew,3,h,Marshall,25/11/2017,5.4,3101,3,2,1,491,Southern Metropolitan,10331,1900000,Nearby,6
22372,22372,Kilsyth,3,h,Schroeder,25/11/2017,26,3137,3,2,3,693.5,Eastern Metropolitan,4654,680000,Mederately close,11
22373,22373,Kings Park,3,h,Barry,25/11/2017,14,3021,3,1,1,229,Western Metropolitan,2878,450000,Nearby,5
22374,22374,Kings Park,3,h,YPA,25/11/2017,14,3021,3,1,1,537,Western Metropolitan,2878,480000,Nearby,5
22375,22375,Kingsbury,3,u,Barry,25/11/2017,12.1,3083,1,1,1,50,Northern Metropolitan,1414,675000,Nearby,3
22376,22376,Kurunjang,3,h,Eric,25/11/2017,31.7,3337,3,1,3,650,Northern Victoria,3553,355000,Far,8
22377,22377,Lalor,4,h,HAR,25/11/2017,16.3,3075,4,2,2,616,Northern Metropolitan,8279,710000,Mederately close,8
22378,22378,Lalor,3,t,Love,25/11/2017,16.3,3075,2,1,1,145,Northern Metropolitan,8279,666000,Mederately close,4
22379,22379,MacLeod,3,h,Darren,25/11/2017,12.7,3085,3,1,1,482,Northern Metropolitan,4168,1341000,Nearby,5
22380,22380,MacLeod,3,h,Barry,25/11/2017,12.7,3085,3,1,1,482,Northern Metropolitan,4168,695000,Nearby,5
22381,22381,Maidstone,4,h,Jas,25/11/2017,6.4,3012,4,1,3,776,Western Metropolitan,3873,1111000,Nearby,9
22382,22382,Maidstone,2,t,Burnham,25/11/2017,6.4,3012,2,1,1,200,Western Metropolitan,3873,630000,Nearby,4
22383,22383,Maidstone,4,u,Biggin,25/11/2017,6.4,3012,2,1,1,80,Western Metropolitan,3873,708000,Nearby,4
22384,22384,Maidstone,2,u,Biggin,25/11/2017,6.4,3012,2,1,1,80,Western Metropolitan,3873,421500,Nearby,4
22385,22385,Maidstone,3,h,Nguyen,25/11/2017,6.4,3012,3,1,2,537,Western Metropolitan,3873,950000,Nearby,6
22386,22386,Malvern,4,h,Jellis,25/11/2017,5.9,3144,4,2,2,682,Southern Metropolitan,4675,2610000,Nearby,8
22387,22387,Malvern,3,h,Marshall,25/11/2017,5.9,3144,3,1,1,593,Southern Metropolitan,4675,2790000,Nearby,5
22388,22388,Malvern East,4,u,Barry,25/11/2017,8.4,3145,1,1,1,50,Southern Metropolitan,8801,1400000,Nearby,3
22389,22389,Malvern East,5,h,Marshall,25/11/2017,8.4,3145,4,3,3,593,Southern Metropolitan,8801,4500000,Nearby,11
22390,22390,Malvern East,4,h,Jellis,25/11/2017,8.4,3145,4,2,3,836,Southern Metropolitan,8801,3350000,Nearby,9
22391,22391,Malvern East,3,h,Marshall,25/11/2017,8.4,3145,3,1,2,593,Southern Metropolitan,8801,1667000,Nearby,6
22392,22392,Malvern East,4,h,Jellis,25/11/2017,8.4,3145,4,2,2,593,Southern Metropolitan,8801,2400000,Nearby,8
22393,22393,Malvern East,3,t,Jellis,25/11/2017,8.4,3145,3,2,1,267,Southern Metropolitan,8801,1400000,Nearby,6
22394,22394,Malvern East,3,u,RT,25/11/2017,8.4,3145,1,1,1,50,Southern Metropolitan,8801,2765000,Nearby,3
22395,22395,Maribyrnong,3,t,Purplebricks,25/11/2017,4.3,3032,3,2,2,200,Western Metropolitan,4918,585000,Nearby,7
22396,22396,Maribyrnong,3,h,Nelson,25/11/2017,4.3,3032,3,2,2,252,Western Metropolitan,4918,845000,Nearby,7
22397,22397,Maribyrnong,2,t,Nelson,25/11/2017,4.3,3032,2,1,1,200,Western Metropolitan,4918,495000,Nearby,4
22398,22398,Maribyrnong,3,h,GL,25/11/2017,4.3,3032,3,1,0,537,Western Metropolitan,4918,1165000,Nearby,4
22399,22399,Maribyrnong,2,u,Woodards,25/11/2017,4.3,3032,2,1,1,80,Western Metropolitan,4918,400000,Nearby,4
22400,22400,Meadow Heights,3,h,YPA,25/11/2017,17.4,3048,3,1,0,682,Northern Metropolitan,4704,545000,Mederately close,4
22401,22401,Melbourne,1,u,Woodards,25/11/2017,0,3000,1,1,1,50,Northern Metropolitan,17496,575000,Nearby,3
22402,22402,Melbourne,2,u,Hodges,25/11/2017,0,3000,1,1,1,50,Northern Metropolitan,17496,1180000,Nearby,3
22403,22403,Melbourne,3,u,Biggin,25/11/2017,0,3000,1,1,1,50,Northern Metropolitan,17496,910000,Nearby,3
22404,22404,Melbourne,3,u,Marshall,25/11/2017,0,3000,1,1,1,50,Northern Metropolitan,17496,1660000,Nearby,3
22405,22405,Melbourne,1,u,LJ,25/11/2017,0,3000,1,1,1,50,Northern Metropolitan,17496,480000,Nearby,3
22406,22406,Melton,3,h,PRDNationwide,25/11/2017,31.7,3337,3,1,1,580,Western Victoria,3600,385000,Far,5
22407,22407,Melton South,4,h,HAR,25/11/2017,29.8,3338,4,2,2,790,Western Victoria,4718,451000,Mederately close,8
22408,22408,Melton South,2,h,Reliance,25/11/2017,29.8,3338,2,1,2,603,Western Victoria,4718,386000,Mederately close,5
22409,22409,Melton South,3,h,hockingstuart,25/11/2017,29.8,3338,3,1,3,805,Western Victoria,4718,425000,Mederately close,8
22410,22410,Melton South,3,h,hockingstuart,25/11/2017,29.8,3338,3,1,2,647,Western Victoria,4718,476000,Mederately close,6
22411,22411,Melton South,3,h,Raine,25/11/2017,29.8,3338,3,2,2,603,Western Victoria,4718,370000,Mederately close,7
22412,22412,Melton West,4,h,PRDNationwide,25/11/2017,31.7,3337,4,2,2,800,Northern Victoria,6065,484000,Far,8
22413,22413,Melton West,3,h,Ray,25/11/2017,31.7,3337,3,2,2,722,Northern Victoria,6065,413000,Far,7
